,inflow,time,link_id
272325,2,264.76,0
272326,2,264.8,0
272327,2,264.84,0
272328,3,264.88,0
272329,3,264.92,0
272330,3,264.96,0
272331,3,265.0,0
272332,3,265.04,0
272333,3,265.08,0
272334,3,265.12,0
272335,3,265.16,0
272336,3,265.2,0
272337,3,265.24,0
272338,3,265.28,0
272339,3,265.32,0
272340,3,265.36,0
272341,3,265.4,0
272342,3,265.44,0
272343,3,265.48,0
272344,3,265.52,0
272345,3,265.56,0
272346,3,265.6,0
272347,3,265.64,0
272348,3,265.68,0
272349,3,265.72,0
272350,3,265.76,0
272351,3,265.8,0
272352,3,265.84,0
272353,3,265.88,0
272354,3,265.92,0
272355,3,265.96,0
272356,2,266.0,0
272357,1,266.04,0
272358,1,266.08,0
272359,1,266.12,0
272360,1,266.16,0
272361,1,266.2,0
272362,1,266.24,0
272363,1,266.28,0
272364,1,266.32,0
272365,1,266.36,0
272366,1,266.4,0
272367,1,266.44,0
272368,1,266.48,0
272369,1,266.52,0
272370,1,266.56,0
272371,1,266.6,0
272372,1,266.64,0
272373,1,266.68,0
272374,2,266.72,0
272375,2,266.76,0
272376,2,266.8,0
272377,2,266.84,0
272378,2,266.88,0
272379,2,266.92,0
272380,2,266.96,0
272706,1,262.48,0
272707,1,262.52,0
272708,1,262.56,0
272709,1,262.6,0
272710,1,262.64,0
272711,1,262.68,0
278079,2,273.48,0
278080,3,273.52,0
278081,3,273.56,0
278082,3,273.6,0
278083,3,273.64,0
278084,3,273.68,0
278085,3,273.72,0
278086,3,273.76,0
278087,3,273.8,0
278088,3,273.84,0
278089,3,273.88,0
278090,2,273.92,0
278091,2,273.96,0
278092,2,274.0,0
278093,2,274.04,0
278094,2,274.08,0
278095,2,274.12,0
278096,2,274.16,0
278097,2,274.2,0
278098,2,274.24,0
278099,2,274.28,0
278100,2,274.32,0
278101,2,274.36,0
278102,2,274.4,0
278103,2,274.44,0
278104,2,274.48,0
278105,2,274.52,0
278106,2,274.56,0
278107,2,274.6,0
278108,2,274.64,0
278109,2,274.68,0
278110,2,274.72,0
278111,2,274.76,0
278112,2,274.8,0
278113,1,274.84,0
278114,1,274.88,0
278115,1,274.92,0
278116,1,274.96,0
278117,1,275.0,0
278118,1,275.04,0
278119,1,275.08,0
278120,1,275.12,0
278121,1,275.16,0
278122,1,275.2,0
278123,1,275.24,0
278124,1,275.28,0
278125,1,275.32,0
278126,1,275.36,0
278849,1,267.0,0
278850,1,267.04,0
278851,1,267.08,0
278852,1,267.12,0
278853,1,267.16,0
278854,1,267.2,0
278855,1,267.24,0
278856,1,267.28,0
278857,1,267.32,0
278858,1,267.36,0
278859,1,267.4,0
278860,1,267.44,0
278861,1,267.48,0
278862,1,267.52,0
278863,1,267.56,0
278864,1,267.6,0
278865,1,267.64,0
278866,1,267.68,0
278867,2,267.72,0
278868,2,267.76,0
278869,2,267.8,0
278870,2,267.84,0
278871,2,267.88,0
278872,2,267.92,0
278873,2,267.96,0
278874,2,268.0,0
279810,1,268.04,0
279811,1,268.08,0
279812,1,268.12,0
279813,2,268.16,0
279814,2,268.2,0
279815,2,268.24,0
279816,2,268.28,0
279817,2,268.32,0
279818,2,268.36,0
279819,2,268.4,0
279820,2,268.44,0
279821,2,268.48,0
279822,2,268.52,0
279823,2,268.56,0
279824,2,268.6,0
279825,2,268.64,0
279826,2,268.68,0
279827,3,268.72,0
279828,3,268.76,0
279829,3,268.8,0
279830,3,268.84,0
279831,3,268.88,0
279832,3,268.92,0
279833,3,268.96,0
279834,3,269.0,0
279835,3,269.04,0
279836,3,269.08,0
279837,3,269.12,0
279838,3,269.16,0
279839,4,269.2,0
279840,4,269.24,0
279841,4,269.28,0
279842,4,269.32,0
279843,4,269.36,0
279844,4,269.4,0
281533,3,269.44,0
281534,3,269.48,0
281535,2,269.52,0
281536,2,269.56,0
281537,2,269.6,0
281538,2,269.64,0
281539,2,269.68,0
281540,2,269.72,0
281541,2,269.76,0
281542,2,269.8,0
281543,2,269.84,0
281544,2,269.88,0
281545,2,269.92,0
281546,2,269.96,0
281547,2,270.0,0
281548,2,270.04,0
281549,2,270.08,0
281550,2,270.12,0
281551,1,270.16,0
281552,1,270.2,0
281553,2,270.24,0
281554,2,270.28,0
281555,2,270.32,0
281556,2,270.36,0
281557,2,270.4,0
281558,2,270.44,0
281559,2,270.48,0
281560,2,270.52,0
284068,1,270.56,0
284069,1,270.6,0
284070,1,270.64,0
284071,1,270.68,0
284072,1,270.72,0
284073,1,270.76,0
284074,1,270.8,0
284075,1,270.84,0
284076,1,270.88,0
284077,1,270.92,0
284078,1,270.96,0
284079,1,271.0,0
284080,1,271.04,0
284081,1,271.08,0
284082,1,271.12,0
284083,1,271.16,0
284084,1,271.2,0
284085,1,271.24,0
284086,1,271.28,0
284087,1,271.32,0
284088,1,271.36,0
284089,1,271.4,0
284090,1,271.44,0
284091,1,271.48,0
284092,1,271.52,0
284093,1,271.56,0
284094,1,271.6,0
285284,1,271.92,0
285285,1,271.96,0
285286,1,272.0,0
285287,1,272.04,0
285288,1,272.08,0
285289,1,272.12,0
285290,1,272.16,0
285291,1,272.2,0
285292,1,272.24,0
285293,1,272.28,0
285294,1,272.32,0
285295,1,272.36,0
285296,1,272.4,0
285297,1,272.44,0
285298,2,272.48,0
285299,2,272.52,0
285300,2,272.56,0
285301,2,272.6,0
285302,2,272.64,0
285303,2,272.68,0
285304,2,272.72,0
285305,2,272.76,0
285306,2,272.8,0
285307,2,272.84,0
285308,2,272.88,0
285309,2,272.92,0
285310,2,272.96,0
285311,2,273.0,0
285312,2,273.04,0
285313,2,273.08,0
285314,2,273.12,0
285315,2,273.16,0
285316,2,273.2,0
285317,2,273.24,0
285318,2,273.28,0
285319,2,273.32,0
285320,2,273.36,0
285321,2,273.4,0
287283,1,273.44,0
288768,1,301.0,0
288769,1,301.04,0
288770,1,301.08,0
288771,1,301.12,0
288772,1,301.16,0
288773,1,301.2,0
288774,1,301.24,0
288775,1,301.28,0
288776,1,301.32,0
288777,1,301.36,0
288778,1,301.4,0
288779,1,301.44,0
288780,2,301.48,0
288781,2,301.52,0
288782,2,301.56,0
288783,2,301.6,0
288784,2,301.64,0
288785,2,301.68,0
288786,2,301.72,0
288787,2,301.76,0
288788,2,301.8,0
288789,2,301.84,0
288790,2,301.88,0
288791,2,301.92,0
288792,2,301.96,0
288793,2,302.0,0
288794,2,302.04,0
288795,2,302.08,0
288796,2,302.12,0
288797,2,302.16,0
288798,3,302.2,0
288799,3,302.24,0
288800,4,302.28,0
288801,4,302.32,0
288802,4,302.36,0
288803,4,302.4,0
288804,4,302.44,0
288805,4,302.48,0
288806,4,302.52,0
288807,4,302.56,0
288808,4,302.6,0
288809,4,302.64,0
288810,4,302.68,0
288811,4,302.72,0
288812,5,302.76,0
289856,4,302.8,0
290652,3,302.84,0
290653,3,302.88,0
290654,3,302.92,0
290655,3,302.96,0
290656,3,303.0,0
290657,3,303.04,0
290658,3,303.08,0
290659,3,303.12,0
290660,3,303.16,0
290661,3,303.2,0
290662,3,303.24,0
290663,3,303.28,0
290664,3,303.32,0
290665,3,303.36,0
290666,4,303.4,0
290667,4,303.44,0
290668,4,303.48,0
290669,4,303.52,0
290670,4,303.56,0
290671,3,303.6,0
290672,3,303.64,0
290673,3,303.68,0
290674,3,303.72,0
290675,3,303.76,0
290676,3,303.8,0
290677,3,303.84,0
290678,3,303.88,0
290679,3,303.92,0
290680,3,303.96,0
290681,3,304.0,0
290682,3,304.04,0
291540,2,304.08,0
291541,3,304.12,0
291542,3,304.16,0
291543,3,304.2,0
291544,3,304.24,0
291545,3,304.28,0
291546,2,304.32,0
291547,2,304.36,0
291548,2,304.4,0
291549,2,304.44,0
291550,2,304.48,0
291551,2,304.52,0
291552,2,304.56,0
291553,3,304.6,0
291554,3,304.64,0
291555,4,304.68,0
291556,4,304.72,0
294977,3,304.76,0
294978,3,304.8,0
294979,3,304.84,0
294980,3,304.88,0
294981,3,304.92,0
294982,3,304.96,0
294983,3,305.0,0
294984,3,305.04,0
294985,3,305.08,0
294986,3,305.12,0
294987,3,305.16,0
294988,3,305.2,0
294989,2,305.24,0
294990,2,305.28,0
294991,2,305.32,0
294992,2,305.36,0
294993,2,305.4,0
294994,2,305.44,0
294995,2,305.48,0
294996,2,305.52,0
294997,2,305.56,0
294998,2,305.6,0
294999,2,305.64,0
295000,2,305.68,0
295001,2,305.72,0
295002,2,305.76,0
295003,2,305.8,0
295004,2,305.84,0
295005,2,305.88,0
295006,2,305.92,0
295007,2,305.96,0
295008,2,306.0,0
295009,2,306.04,0
295010,2,306.08,0
295011,2,306.12,0
295012,2,306.16,0
295013,2,306.2,0
295014,2,306.24,0
295015,1,306.28,0
295016,1,306.32,0
295017,1,306.36,0
295018,2,306.4,0
297727,4,308.6,0
297728,4,308.64,0
297729,4,308.68,0
297730,4,308.72,0
297731,4,308.76,0
297732,4,308.8,0
297733,4,308.84,0
297734,4,308.88,0
297735,4,308.92,0
297736,4,308.96,0
297737,4,309.0,0
297738,4,309.04,0
297739,4,309.08,0
297740,4,309.12,0
297741,4,309.16,0
297742,4,309.2,0
297743,4,309.24,0
297744,4,309.28,0
297745,4,309.32,0
297746,4,309.36,0
297747,4,309.4,0
297748,4,309.44,0
297749,4,309.48,0
297750,4,309.52,0
297751,4,309.56,0
297752,3,309.6,0
297753,3,309.64,0
297754,3,309.68,0
297755,3,309.72,0
297756,3,309.76,0
297757,3,309.8,0
297758,3,309.84,0
297759,2,309.88,0
297760,2,309.92,0
297761,2,309.96,0
297762,2,310.0,0
297763,2,310.04,0
297764,2,310.08,0
297765,2,310.12,0
297766,2,310.16,0
297767,3,310.2,0
297768,4,310.24,0
297769,4,310.28,0
297770,4,310.32,0
297771,4,310.36,0
297772,4,310.4,0
297773,4,310.44,0
297774,4,310.48,0
297775,4,310.52,0
297776,4,310.56,0
297777,4,310.6,0
297778,4,310.64,0
297779,4,310.68,0
297780,4,310.72,0
297781,4,310.76,0
297782,4,310.8,0
297783,4,310.84,0
297784,4,310.88,0
297785,4,310.92,0
298904,1,306.44,0
298905,1,306.48,0
298906,1,306.52,0
298907,1,306.56,0
298908,1,306.6,0
298909,1,306.64,0
298910,1,306.68,0
298911,1,306.72,0
298912,1,306.76,0
298913,1,306.8,0
298914,1,306.84,0
298915,1,306.88,0
298916,1,306.92,0
298917,1,306.96,0
298918,1,307.0,0
298919,1,307.04,0
298920,1,307.08,0
298921,1,307.12,0
298922,1,307.16,0
298923,1,307.2,0
298924,1,307.24,0
298925,1,307.28,0
298926,1,307.32,0
298927,1,307.36,0
298928,1,307.4,0
298929,1,307.44,0
298930,1,307.48,0
298931,1,307.52,0
298932,1,307.56,0
298933,1,307.6,0
298934,1,307.64,0
298935,1,307.68,0
298936,1,307.72,0
298937,1,307.76,0
298938,1,307.8,0
298939,1,307.84,0
298940,1,307.88,0
298941,1,307.92,0
298942,1,307.96,0
298943,1,308.0,0
298944,1,308.04,0
298945,1,308.08,0
313309,1,308.12,0
313310,1,308.16,0
313311,1,308.2,0
313312,2,308.24,0
313313,2,308.28,0
313314,2,308.32,0
313315,2,308.36,0
313316,3,308.4,0
313317,3,308.44,0
313318,3,308.48,0
313319,3,308.52,0
313320,3,308.56,0
318659,3,310.96,0
318660,3,311.0,0
318661,3,311.04,0
318662,3,311.08,0
318663,3,311.12,0
318664,3,311.16,0
318665,3,311.2,0
318666,3,311.24,0
318667,2,311.28,0
318668,2,311.32,0
318669,2,311.36,0
318670,2,311.4,0
318671,2,311.44,0
318672,2,311.48,0
318673,2,311.52,0
318674,2,311.56,0
318675,2,311.6,0
318676,2,311.64,0
318677,1,311.68,0
318678,1,311.72,0
318679,1,311.76,0
318680,1,311.8,0
318681,1,311.84,0
318682,1,311.88,0
318683,1,311.92,0
318684,1,311.96,0
318685,1,312.0,0
318686,1,312.04,0
318687,1,312.08,0
326853,1,312.48,0
326854,1,312.52,0
326855,1,312.56,0
326856,1,312.6,0
326857,1,312.64,0
326858,1,312.68,0
326859,1,312.72,0
326860,1,312.76,0
326861,1,312.8,0
326862,1,312.84,0
326863,1,312.88,0
326864,1,312.92,0
326865,1,312.96,0
326866,1,313.0,0
326867,1,313.04,0
326868,1,313.08,0
326869,1,313.12,0
326870,1,313.16,0
326871,1,313.2,0
326872,1,313.24,0
326873,1,313.28,0
326874,1,313.32,0
326875,1,313.36,0
326876,1,313.4,0
326877,1,313.44,0
326878,1,313.48,0
326879,1,313.52,0
326880,1,313.56,0
326881,1,313.6,0
326882,1,313.64,0
326883,1,313.68,0
326884,1,313.72,0
326885,1,313.76,0
326886,1,313.8,0
326887,1,313.84,0
326888,1,313.88,0
326889,1,313.92,0
326890,1,313.96,0
326891,1,314.0,0
326892,1,314.04,0
326893,1,314.08,0
326894,1,314.12,0
326895,1,314.16,0
326896,1,314.2,0
326897,1,314.24,0
327985,2,314.8,0
327986,2,314.84,0
327987,2,314.88,0
327988,2,314.92,0
327989,2,314.96,0
327990,2,315.0,0
327991,2,315.04,0
327992,2,315.08,0
327993,2,315.12,0
327994,2,315.16,0
327995,2,315.2,0
327996,2,315.24,0
327997,2,315.28,0
327998,2,315.32,0
327999,2,315.36,0
328000,2,315.4,0
328001,2,315.44,0
328002,2,315.48,0
328003,2,315.52,0
328004,2,315.56,0
328005,2,315.6,0
328006,2,315.64,0
328007,2,315.68,0
328008,2,315.72,0
328009,2,315.76,0
328010,2,315.8,0
328011,2,315.84,0
328012,1,315.88,0
328013,1,315.92,0
328014,1,315.96,0
328015,1,316.0,0
328016,2,316.04,0
328017,2,316.08,0
328018,2,316.12,0
328019,2,316.16,0
328020,2,316.2,0
328021,2,316.24,0
328022,3,316.28,0
328023,3,316.32,0
328024,3,316.36,0
328025,3,316.4,0
328026,3,316.44,0
328027,3,316.48,0
328317,2,316.52,0
328318,2,316.56,0
328319,2,316.6,0
328320,2,316.64,0
328321,2,316.68,0
328322,2,316.72,0
328323,2,316.76,0
328324,2,316.8,0
328325,3,316.84,0
328326,3,316.88,0
328327,3,316.92,0
328328,3,316.96,0
328329,3,317.0,0
328330,3,317.04,0
328331,3,317.08,0
328332,3,317.12,0
328333,3,317.16,0
328334,3,317.2,0
328335,3,317.24,0
328336,3,317.28,0
328337,3,317.32,0
330246,1,314.52,0
330247,1,314.56,0
330248,1,314.6,0
330249,1,314.64,0
330250,1,314.68,0
330251,1,314.72,0
330252,1,314.76,0
330741,2,317.36,0
330742,2,317.4,0
330743,2,317.44,0
330744,2,317.48,0
330745,2,317.52,0
330746,2,317.56,0
330747,2,317.6,0
330748,2,317.64,0
330749,2,317.68,0
330750,2,317.72,0
330751,2,317.76,0
330752,1,317.8,0
330753,1,317.84,0
330754,1,317.88,0
330755,1,317.92,0
330756,1,317.96,0
330757,1,318.0,0
330758,1,318.04,0
330759,1,318.08,0
330760,1,318.12,0
330761,1,318.16,0
330762,1,318.2,0
330763,1,318.24,0
330764,1,318.28,0
330765,1,318.32,0
330766,1,318.36,0
330767,1,318.4,0
330768,1,318.44,0
330769,1,318.48,0
330770,1,318.52,0
330771,1,318.56,0
334955,1,346.4,0
334956,1,346.44,0
334957,1,346.48,0
334958,1,346.52,0
334959,1,346.56,0
334960,1,346.6,0
334961,1,346.64,0
334962,1,346.68,0
334963,1,346.72,0
334964,1,346.76,0
334965,1,346.8,0
334966,1,346.84,0
334967,1,346.88,0
334968,1,346.92,0
334969,1,346.96,0
334970,1,347.0,0
334971,1,347.04,0
334972,1,347.08,0
334973,1,347.12,0
334974,1,347.16,0
334975,1,347.2,0
334976,1,347.24,0
334977,1,347.28,0
334978,1,347.32,0
334979,1,347.36,0
334980,1,347.4,0
334981,1,347.44,0
334982,1,347.48,0
334983,1,347.52,0
334984,2,347.56,0
334985,2,347.6,0
334986,2,347.64,0
334987,2,347.68,0
334988,2,347.72,0
334989,2,347.76,0
334990,2,347.8,0
334991,2,347.84,0
334992,2,347.88,0
334993,2,347.92,0
334994,2,347.96,0
334995,2,348.0,0
334996,2,348.04,0
334997,2,348.08,0
334998,2,348.12,0
334999,2,348.16,0
335000,2,348.2,0
335001,3,348.24,0
335002,3,348.28,0
335003,3,348.32,0
335004,3,348.36,0
335005,3,348.4,0
335006,3,348.44,0
335007,3,348.48,0
335008,3,348.52,0
335009,3,348.56,0
335010,3,348.6,0
335011,3,348.64,0
335012,3,348.68,0
335013,3,348.72,0
335014,3,348.76,0
335015,3,348.8,0
335016,3,348.84,0
335017,3,348.88,0
335018,3,348.92,0
335019,3,348.96,0
335020,3,349.0,0
335021,3,349.04,0
335022,3,349.08,0
335023,3,349.12,0
335024,3,349.16,0
335025,3,349.2,0
335026,3,349.24,0
335027,3,349.28,0
335028,3,349.32,0
335029,3,349.36,0
335030,3,349.4,0
335031,2,349.44,0
335032,2,349.48,0
335033,2,349.52,0
335034,2,349.56,0
335035,2,349.6,0
336030,1,349.64,0
336031,1,349.68,0
336032,1,349.72,0
336033,1,349.76,0
336034,2,349.8,0
336035,2,349.84,0
336036,2,349.88,0
336037,2,349.92,0
336038,2,349.96,0
336879,1,350.0,0
336880,1,350.04,0
336881,1,350.08,0
336882,1,350.12,0
336883,1,350.16,0
336884,1,350.2,0
336885,1,350.24,0
336886,1,350.28,0
336887,1,350.32,0
336888,1,350.36,0
336889,1,350.4,0
336890,1,350.44,0
336891,1,350.48,0
336892,1,350.52,0
336893,1,350.56,0
336894,1,350.6,0
336895,1,350.64,0
336896,1,350.68,0
336897,1,350.72,0
336898,1,350.76,0
336899,1,350.8,0
336900,1,350.84,0
336901,1,350.88,0
336902,1,350.92,0
336903,1,350.96,0
336904,1,351.0,0
336905,1,351.04,0
336906,1,351.08,0
336907,1,351.12,0
336908,2,351.16,0
336909,2,351.2,0
336910,2,351.24,0
336911,2,351.28,0
336912,2,351.32,0
336913,2,351.36,0
336914,2,351.4,0
336915,2,351.44,0
336916,2,351.48,0
336917,2,351.52,0
336918,2,351.56,0
336919,2,351.6,0
336920,2,351.64,0
336921,2,351.68,0
348128,1,351.72,0
348129,1,351.76,0
348130,2,351.8,0
348131,2,351.84,0
348132,2,351.88,0
348133,2,351.92,0
348134,2,351.96,0
348135,2,352.0,0
348136,2,352.04,0
348137,2,352.08,0
348138,2,352.12,0
348139,2,352.16,0
348140,2,352.2,0
348141,2,352.24,0
348142,2,352.28,0
348143,2,352.32,0
348144,2,352.36,0
348145,2,352.4,0
348146,2,352.44,0
348147,2,352.48,0
348148,2,352.52,0
348149,2,352.56,0
348150,2,352.6,0
348151,2,352.64,0
348152,2,352.68,0
348153,2,352.72,0
348154,2,352.76,0
348155,2,352.8,0
348156,2,352.84,0
348157,3,352.88,0
348158,3,352.92,0
348159,3,352.96,0
348160,3,353.0,0
348161,3,353.04,0
348162,3,353.08,0
348163,3,353.12,0
349145,2,353.16,0
349146,2,353.2,0
349147,2,353.24,0
349148,2,353.28,0
349149,2,353.32,0
349150,2,353.36,0
349151,2,353.4,0
349152,3,353.44,0
349153,3,353.48,0
349154,4,353.52,0
349155,4,353.56,0
349156,4,353.6,0
349157,5,353.64,0
349158,5,353.68,0
349159,5,353.72,0
349160,5,353.76,0
349161,5,353.8,0
349162,5,353.84,0
349163,5,353.88,0
349164,5,353.92,0
349165,5,353.96,0
349166,5,354.0,0
349167,5,354.04,0
349168,5,354.08,0
349169,5,354.12,0
349170,5,354.16,0
349171,5,354.2,0
349172,5,354.24,0
349336,4,354.28,0
349365,3,354.32,0
349366,3,354.36,0
349367,3,354.4,0
349368,3,354.44,0
349369,2,354.48,0
349370,2,354.52,0
349371,3,354.56,0
349372,3,354.6,0
349373,3,354.64,0
349374,3,354.68,0
349375,3,354.72,0
349376,3,354.76,0
349377,3,354.8,0
349378,3,354.84,0
349379,3,354.88,0
349380,3,354.92,0
349381,3,354.96,0
349382,3,355.0,0
349383,3,355.04,0
349384,3,355.08,0
349385,3,355.12,0
349386,3,355.16,0
349387,3,355.2,0
349388,2,355.24,0
349389,2,355.28,0
349390,2,355.32,0
351254,1,355.96,0
351255,1,356.0,0
351256,1,356.04,0
351257,1,356.08,0
351258,1,356.12,0
351259,1,356.16,0
351260,1,356.2,0
351261,1,356.24,0
351262,1,356.28,0
351263,1,356.32,0
351264,1,356.36,0
351265,1,356.4,0
351266,1,356.44,0
351267,1,356.48,0
351268,1,356.52,0
351269,1,356.56,0
351270,1,356.6,0
351271,1,356.64,0
351272,2,356.68,0
351273,2,356.72,0
351274,2,356.76,0
351275,2,356.8,0
351276,2,356.84,0
351277,2,356.88,0
351278,3,356.92,0
351279,3,356.96,0
351280,3,357.0,0
351281,3,357.04,0
351282,3,357.08,0
351283,3,357.12,0
351284,3,357.16,0
351285,3,357.2,0
351286,3,357.24,0
351287,3,357.28,0
351288,3,357.32,0
351289,3,357.36,0
351290,3,357.4,0
351291,3,357.44,0
352216,1,355.36,0
352217,1,355.4,0
352218,1,355.44,0
352219,1,355.48,0
352220,1,355.52,0
352221,1,355.56,0
352222,1,355.6,0
352223,1,355.64,0
352224,1,355.68,0
352225,1,355.72,0
352226,1,355.76,0
352227,1,355.8,0
354063,2,357.48,0
354064,2,357.52,0
354065,2,357.56,0
354066,2,357.6,0
354067,2,357.64,0
354068,2,357.68,0
354069,2,357.72,0
354070,2,357.76,0
354071,2,357.8,0
354072,2,357.84,0
354073,2,357.88,0
354074,2,357.92,0
354075,2,357.96,0
354076,2,358.0,0
354077,2,358.04,0
354078,2,358.08,0
354079,3,358.12,0
354080,3,358.16,0
354081,3,358.2,0
354082,3,358.24,0
354083,3,358.28,0
354084,4,358.32,0
355722,3,358.36,0
355723,3,358.4,0
356564,2,358.44,0
356565,2,358.48,0
356566,2,358.52,0
356567,2,358.56,0
356568,2,358.6,0
356569,2,358.64,0
356570,2,358.68,0
356571,2,358.72,0
356572,2,358.76,0
356573,2,358.8,0
356574,2,358.84,0
356575,2,358.88,0
356576,2,358.92,0
356577,2,358.96,0
356578,2,359.0,0
356579,2,359.04,0
356580,2,359.08,0
356581,2,359.12,0
356582,2,359.16,0
356583,2,359.2,0
356584,2,359.24,0
356585,2,359.28,0
356586,2,359.32,0
356587,3,359.36,0
356588,3,359.4,0
356589,3,359.44,0
356590,3,359.48,0
356591,3,359.52,0
356592,3,359.56,0
356593,3,359.6,0
356594,3,359.64,0
356595,3,359.68,0
356596,3,359.72,0
356597,3,359.76,0
356598,2,359.8,0
356599,2,359.84,0
356600,2,359.88,0
356601,2,359.92,0
356602,2,359.96,0
356603,2,360.0,0
356604,2,360.04,0
357507,1,360.08,0
357508,2,360.12,0
357509,2,360.16,0
357510,2,360.2,0
357511,2,360.24,0
357512,2,360.28,0
357513,2,360.32,0
357514,2,360.36,0
357515,2,360.4,0
357516,2,360.44,0
357517,2,360.48,0
357518,2,360.52,0
357519,2,360.56,0
357520,2,360.6,0
357521,2,360.64,0
357522,2,360.68,0
357523,2,360.72,0
357524,2,360.76,0
357525,2,360.8,0
357526,2,360.84,0
357527,2,360.88,0
357528,2,360.92,0
357529,2,360.96,0
357530,2,361.0,0
357531,2,361.04,0
360263,2,550.92,0
360264,2,550.96,0
360530,1,361.08,0
360531,1,361.12,0
360532,1,361.16,0
360533,1,361.2,0
360534,1,361.24,0
360535,1,361.28,0
360536,1,361.32,0
360537,1,361.36,0
360538,1,361.4,0
360539,1,361.44,0
360540,1,361.48,0
360541,1,361.52,0
360542,1,361.56,0
360543,1,361.6,0
361428,4,394.68,0
361429,4,394.72,0
361430,4,394.76,0
361431,4,394.8,0
361432,4,394.84,0
361433,4,394.88,0
361434,4,394.92,0
361435,4,394.96,0
361436,4,395.0,0
361437,4,395.04,0
361438,4,395.08,0
361439,4,395.12,0
361440,4,395.16,0
361441,4,395.2,0
361442,4,395.24,0
361443,5,395.28,0
361444,5,395.32,0
361445,5,395.36,0
361446,5,395.4,0
361447,5,395.44,0
361448,5,395.48,0
361449,5,395.52,0
361450,5,395.56,0
361451,5,395.6,0
361452,5,395.64,0
361453,5,395.68,0
361454,5,395.72,0
361455,5,395.76,0
361456,5,395.8,0
361457,5,395.84,0
361458,5,395.88,0
361459,5,395.92,0
361460,5,395.96,0
361461,5,396.0,0
361462,5,396.04,0
361463,5,396.08,0
361464,5,396.12,0
361465,5,396.16,0
361466,5,396.2,0
361591,4,392.64,0
361592,3,392.68,0
361593,3,392.72,0
361594,3,392.76,0
361595,3,392.8,0
361596,3,392.84,0
361597,3,392.88,0
361598,3,392.92,0
361599,3,392.96,0
361600,2,393.0,0
361601,2,393.04,0
361602,2,393.08,0
361603,2,393.12,0
361604,2,393.16,0
361605,2,393.2,0
361606,2,393.24,0
361607,2,393.28,0
361608,2,393.32,0
361609,1,393.36,0
361610,1,393.4,0
361611,2,393.44,0
361612,2,393.48,0
361613,2,393.52,0
361614,2,393.56,0
361615,2,393.6,0
361616,2,393.64,0
361617,2,393.68,0
361618,2,393.72,0
361619,2,393.76,0
361620,2,393.8,0
361621,2,393.84,0
361622,2,393.88,0
361623,2,393.92,0
361624,2,393.96,0
361625,2,394.0,0
361626,2,394.04,0
361627,2,394.08,0
361628,2,394.12,0
361629,2,394.16,0
361630,2,394.2,0
361631,2,394.24,0
361632,2,394.28,0
361633,2,394.32,0
361634,2,394.36,0
361635,2,394.4,0
361636,2,394.44,0
361637,2,394.48,0
361638,2,394.52,0
361639,3,394.56,0
361640,3,394.6,0
361641,3,394.64,0
361681,4,396.24,0
361682,4,396.28,0
361683,4,396.32,0
361684,4,396.36,0
362767,3,396.4,0
362768,4,396.44,0
362769,4,396.48,0
362770,4,396.52,0
362771,4,396.56,0
362772,4,396.6,0
362773,4,396.64,0
362774,4,396.68,0
362775,4,396.72,0
362776,4,396.76,0
362777,4,396.8,0
362778,4,396.84,0
362779,4,396.88,0
362780,4,396.92,0
362781,4,396.96,0
362782,4,397.0,0
362783,4,397.04,0
362784,4,397.08,0
362785,4,397.12,0
362786,4,397.16,0
362787,4,397.2,0
362788,4,397.24,0
362789,4,397.28,0
362790,3,397.32,0
362791,3,397.36,0
362792,3,397.4,0
362793,4,397.44,0
362794,3,397.48,0
362795,3,397.52,0
362796,3,397.56,0
362797,3,397.6,0
362798,3,397.64,0
362799,3,397.68,0
362800,3,397.72,0
362801,3,397.76,0
362802,3,397.8,0
362803,3,397.84,0
362804,3,397.88,0
362805,3,397.92,0
362806,3,397.96,0
362807,3,398.0,0
362808,3,398.04,0
362809,4,398.08,0
362810,4,398.12,0
362811,3,398.16,0
362812,3,398.2,0
362813,3,398.24,0
362814,3,398.28,0
362815,3,398.32,0
362816,3,398.36,0
362817,3,398.4,0
362818,3,398.44,0
362819,3,398.48,0
362820,3,398.52,0
362821,3,398.56,0
364820,1,362.96,0
364821,1,363.0,0
364822,1,363.04,0
364823,1,363.08,0
364824,1,363.12,0
364825,1,363.16,0
364826,1,363.2,0
364827,1,363.24,0
364828,1,363.28,0
364829,1,363.32,0
364830,1,363.36,0
364831,1,363.4,0
364832,1,363.44,0
364833,1,363.48,0
364834,1,363.52,0
364835,1,363.56,0
364836,1,363.6,0
364837,1,363.64,0
364838,1,363.68,0
364839,1,363.72,0
364840,1,363.76,0
364841,1,363.8,0
364842,1,363.84,0
364843,1,363.88,0
364844,1,363.92,0
364845,1,363.96,0
364846,1,364.0,0
364847,1,364.04,0
364848,1,364.08,0
364849,1,364.12,0
364850,1,364.16,0
364851,1,364.2,0
364852,1,364.24,0
364853,1,364.28,0
364854,1,364.32,0
364855,1,364.36,0
364856,1,364.4,0
364857,1,364.44,0
364858,1,364.48,0
