lat,lon,speed,lon_acc,lat_acc,time,veh_id,link_id,link_distance,one_axis_trajectory
37.977347,23.737721,1.9851,-0.0429,0.0000,10.120000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977347,23.737721,1.9778,-0.0584,0.0002,10.160000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977347,23.737721,1.9675,-0.0849,0.0004,10.200000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977346,23.737721,1.9539,-0.1040,0.0006,10.240000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977346,23.737721,1.9387,-0.1072,0.0009,10.280000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977346,23.737721,1.9240,-0.0969,0.0011,10.320000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977346,23.737721,1.9103,-0.0922,0.0013,10.360000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977346,23.737721,1.8964,-0.1019,0.0016,10.400000,1,4,2.1000000000270802e-05,2642471.0143127968
37.977346,23.737722,1.8803,-0.1213,0.0018,10.440000,1,4,2.200000000129876e-05,2642471.125632288
37.977345,23.737722,1.8612,-0.1447,0.0021,10.480000,1,4,2.200000000129876e-05,2642471.125632288
37.977345,23.737722,1.8388,-0.1657,0.0023,10.520000,1,4,2.200000000129876e-05,2642471.125632288
37.977345,23.737722,1.8140,-0.1794,0.0025,10.560000,1,4,2.200000000129876e-05,2642471.125632288
37.977345,23.737722,1.7874,-0.1890,0.0026,10.600000,1,4,2.200000000129876e-05,2642471.125632288
37.977345,23.737722,1.7592,-0.2036,0.0027,10.640000,1,4,2.200000000129876e-05,2642471.125632288
37.977345,23.737722,1.7277,-0.2328,0.0028,10.680000,1,4,2.200000000129876e-05,2642471.125632288
37.977344,23.737723,1.6915,-0.2709,0.0029,10.720000,1,4,2.2999999998774e-05,2642471.236951778
37.977344,23.737723,1.6503,-0.3008,0.0029,10.760000,1,4,2.2999999998774e-05,2642471.236951778
37.977344,23.737723,1.6060,-0.3149,0.0029,10.800000,1,4,2.2999999998774e-05,2642471.236951778
37.977344,23.737723,1.5607,-0.3147,0.0028,10.840000,1,4,2.2999999998774e-05,2642471.236951778
37.977344,23.737723,1.5151,-0.3181,0.0027,10.880000,1,4,2.2999999998774e-05,2642471.236951778
37.977344,23.737723,1.4688,-0.3250,0.0026,10.920000,1,4,2.2999999998774e-05,2642471.236951778
37.977344,23.737723,1.4221,-0.3235,0.0026,10.960000,1,4,2.2999999998774e-05,2642471.236951778
37.977343,23.737723,1.3762,-0.3137,0.0026,11.000000,1,4,2.2999999998774e-05,2642471.236951778
37.977343,23.737723,1.3328,-0.2895,0.0027,11.040000,1,4,2.2999999998774e-05,2642471.236951778
37.977343,23.737724,1.2926,-0.2687,0.0027,11.080000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.2551,-0.2515,0.0024,11.120000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.2208,-0.2260,0.0017,11.160000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1907,-0.1923,0.0008,11.200000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1664,-0.1442,-0.0004,11.240000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1503,-0.0800,-0.0017,11.280000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1431,-0.0193,-0.0029,11.320000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1430,0.0180,-0.0041,11.360000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1468,0.0342,-0.0053,11.400000,1,4,2.3999999999801958e-05,2642471.348271269
37.977343,23.737724,1.1521,0.0390,-0.0064,11.440000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737724,1.1589,0.0557,-0.0074,11.480000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737724,1.1695,0.0920,-0.0079,11.520000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737724,1.1850,0.1227,-0.0077,11.560000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737724,1.2040,0.1415,-0.0067,11.600000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737724,1.2250,0.1508,-0.0048,11.640000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737724,1.2459,0.1390,-0.0022,11.680000,1,4,2.3999999999801958e-05,2642471.348271269
37.977342,23.737725,1.2652,0.1296,0.0003,11.720000,1,4,2.5000000000829914e-05,2642471.45959076
37.977342,23.737725,1.2857,0.1552,0.0024,11.760000,1,4,2.5000000000829914e-05,2642471.45959076
37.977342,23.737725,1.3121,0.2104,0.0041,11.800000,1,4,2.5000000000829914e-05,2642471.45959076
37.977342,23.737725,1.3476,0.2829,0.0055,11.840000,1,4,2.5000000000829914e-05,2642471.45959076
37.977342,23.737725,1.3914,0.3259,0.0065,11.880000,1,4,2.5000000000829914e-05,2642471.45959076
37.977341,23.737725,1.4393,0.3395,0.0077,11.920000,1,4,2.5000000000829914e-05,2642471.45959076
37.977341,23.737725,1.4917,0.3883,0.0090,11.960000,1,4,2.5000000000829914e-05,2642471.45959076
37.977341,23.737725,1.5537,0.4724,0.0105,12.000000,1,4,2.5000000000829914e-05,2642471.45959076
37.977341,23.737725,1.6290,0.5738,0.0123,12.040000,1,4,2.5000000000829914e-05,2642471.45959076
37.977341,23.737726,1.7168,0.6457,0.0143,12.080000,1,4,2.599999999830516e-05,2642471.5709102503
37.977341,23.737726,1.8129,0.6881,0.0163,12.120000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,1.9175,0.7656,0.0183,12.160000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,2.0359,0.8783,0.0206,12.200000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,2.1717,1.0083,0.0234,12.240000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,2.3253,1.1252,0.0265,12.280000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,2.4937,1.2128,0.0298,12.320000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,2.6740,1.2915,0.0333,12.360000,1,4,2.599999999830516e-05,2642471.5709102503
37.977340,23.737726,2.8664,1.3810,0.0368,12.400000,1,4,2.599999999830516e-05,2642471.5709102503
37.977339,23.737727,3.0733,1.4927,0.0403,12.440000,1,4,2.6999999999333116e-05,2642471.6822297415
37.977339,23.737727,3.2985,1.6354,0.0438,12.480000,1,4,2.6999999999333116e-05,2642471.6822297415
37.977339,23.737727,3.5455,1.7943,0.0474,12.520000,1,4,2.6999999999333116e-05,2642471.6822297415
37.977339,23.737727,3.8136,1.9298,0.0510,12.560000,1,4,2.6999999999333116e-05,2642471.6822297415
37.977339,23.737727,4.0990,2.0343,0.0542,12.600000,1,4,2.6999999999333116e-05,2642471.6822297415
37.977338,23.737727,4.3987,2.1273,0.0569,12.640000,1,4,2.6999999999333116e-05,2642471.6822297415
37.977338,23.737728,4.7125,2.2311,0.0589,12.680000,1,4,2.800000000036107e-05,2642471.793549232
37.977338,23.737728,5.0426,2.3545,0.0602,12.720000,1,4,2.800000000036107e-05,2642471.793549232
37.977337,23.737728,5.3915,2.4910,0.0610,12.760000,1,4,2.800000000036107e-05,2642471.793549232
37.977337,23.737729,5.7593,2.6173,0.0621,12.800000,1,4,2.9000000001389033e-05,2642471.9048687234
37.977336,23.737729,6.1429,2.7103,0.0637,12.840000,1,4,2.9000000001389033e-05,2642471.9048687234
37.977336,23.737729,6.5381,2.7789,0.0659,12.880000,1,4,2.9000000001389033e-05,2642471.9048687234
37.977335,23.737730,6.9415,2.8231,0.0687,12.920000,1,4,2.9999999998864272e-05,2642472.0161882136
37.977335,23.737730,7.3521,2.8807,0.0720,12.960000,1,4,2.9999999998864272e-05,2642472.0161882136
37.977334,23.737731,7.7721,2.9515,0.0755,13.000000,1,4,3.0999999999892225e-05,2642472.127507705
37.977333,23.737731,8.1998,2.9889,0.0790,13.040000,1,4,3.0999999999892225e-05,2642472.127507705
37.977333,23.737732,8.6311,3.0019,0.0825,13.080000,1,4,3.200000000092018e-05,2642472.2388271955
37.977332,23.737732,9.0626,2.9903,0.0859,13.120000,1,4,3.200000000092018e-05,2642472.2388271955
37.977331,23.737733,9.4933,2.9921,0.0893,13.160000,1,4,3.2999999998395424e-05,2642472.350146686
37.977330,23.737734,9.9252,3.0071,0.0928,13.200000,1,4,3.399999999942338e-05,2642472.461466177
37.977329,23.737734,10.3569,2.9887,0.0966,13.240000,1,4,3.399999999942338e-05,2642472.461466177
37.977328,23.737735,10.7843,2.9473,0.1007,13.280000,1,4,3.500000000045134e-05,2642472.5727856676
37.977327,23.737736,11.2040,2.8814,0.1049,13.320000,1,4,3.600000000147929e-05,2642472.684105159
37.977326,23.737736,11.6138,2.8106,0.1094,13.360000,1,4,3.600000000147929e-05,2642472.684105159
37.977325,23.737737,12.0143,2.7511,0.1142,13.400000,1,4,3.6999999998954536e-05,2642472.795424649
37.977324,23.737738,12.4053,2.6806,0.1192,13.440000,1,4,3.79999999999825e-05,2642472.90674414
37.977323,23.737739,12.7858,2.6042,0.1246,13.480000,1,4,3.9000000001010455e-05,2642473.0180636314
37.977322,23.737739,13.1554,2.5290,0.1307,13.520000,1,4,3.9000000001010455e-05,2642473.0180636314
37.977321,23.737740,13.5136,2.4450,0.1376,13.560000,1,4,3.999999999848569e-05,2642473.1293831216
37.977319,23.737741,13.8600,2.3670,0.1452,13.600000,1,4,4.099999999951365e-05,2642473.240702613
37.977318,23.737742,14.1969,2.3112,0.1537,13.640000,1,4,4.2000000000541604e-05,2642473.3520221035
37.977317,23.737743,14.5265,2.2667,0.1628,13.680000,1,4,4.299999999801685e-05,2642473.463341594
37.977316,23.737744,14.8508,2.2384,0.1726,13.720000,1,4,4.39999999990448e-05,2642473.574661085
37.977314,23.737745,15.1716,2.2175,0.1831,13.760000,1,4,4.500000000007276e-05,2642473.6859805756
37.977313,23.737746,15.4894,2.1953,0.1941,13.800000,1,4,4.6000000001100716e-05,2642473.797300067
37.977311,23.737747,15.8051,2.1896,0.2058,13.840000,1,4,4.699999999857597e-05,2642473.908619557
37.977310,23.737748,16.1198,2.1820,0.2181,13.880000,1,4,4.7999999999603915e-05,2642474.019939048
37.977309,23.737749,16.4333,2.1724,0.2310,13.920000,1,4,4.900000000063187e-05,2642474.131258539
37.977307,23.737750,16.7460,2.1703,0.2444,13.960000,1,4,4.9999999998107114e-05,2642474.2425780296
37.977306,23.737751,17.0589,2.1757,0.2584,14.000000,1,4,5.099999999913507e-05,2642474.3538975203
37.977304,23.737752,17.3738,2.1975,0.2728,14.040000,1,4,5.200000000016303e-05,2642474.465217011
37.977303,23.737753,17.6917,2.2174,0.2878,14.080000,1,4,5.300000000119098e-05,2642474.576536502
37.977301,23.737754,18.0123,2.2352,0.3032,14.120000,1,4,5.399999999866623e-05,2642474.6878559925
37.977299,23.737755,18.3360,2.2606,0.3190,14.160000,1,4,5.499999999969418e-05,2642474.7991754836
37.977298,23.737756,18.6638,2.2934,0.3352,14.200000,1,4,5.600000000072214e-05,2642474.9104949743
37.977296,23.737757,18.9976,2.3427,0.3518,14.240000,1,4,5.699999999819739e-05,2642475.021814465
37.977294,23.737758,19.3387,2.3946,0.3687,14.280000,1,4,5.799999999922533e-05,2642475.1331339558
37.977293,23.737759,19.6871,2.4445,0.3861,14.320000,1,4,5.90000000002533e-05,2642475.244453447
37.977291,23.737760,20.0427,2.4937,0.4039,14.360000,1,4,6.000000000128126e-05,2642475.355772938
37.977289,23.737761,20.4053,2.5436,0.4219,14.400000,1,4,6.0999999998756487e-05,2642475.4670924284
37.977287,23.737763,20.7760,2.6051,0.4403,14.440000,1,4,6.30000000008124e-05,2642475.6897314102
37.977286,23.737764,21.1565,2.6788,0.4594,14.480000,1,4,6.399999999828765e-05,2642475.801050901
37.977284,23.737765,21.5479,2.7572,0.4807,14.520000,1,4,6.49999999993156e-05,2642475.9123703917
37.977282,23.737766,21.9502,2.8305,0.5045,14.560000,1,4,6.600000000034356e-05,2642476.0236898824
37.977280,23.737767,22.3622,2.8916,0.5304,14.600000,1,4,6.700000000137152e-05,2642476.1350093735
37.977278,23.737769,22.7822,2.9416,0.5584,14.640000,1,4,6.899999999987472e-05,2642476.357648355
37.977276,23.737770,23.2094,2.9924,0.5883,14.680000,1,4,7.000000000090267e-05,2642476.4689678457
37.977274,23.737771,23.6440,3.0444,0.6201,14.720000,1,4,7.099999999837793e-05,2642476.5802873364
37.977272,23.737772,24.0863,3.0975,0.6537,14.760000,1,4,7.199999999940587e-05,2642476.691606827
37.977269,23.737774,24.5358,3.1466,0.6893,14.800000,1,4,7.40000000014618e-05,2642476.914245809
37.977267,23.737775,24.9912,3.1783,0.7267,14.840000,1,4,7.499999999893703e-05,2642477.025565299
37.977265,23.737776,25.4507,3.2031,0.7660,14.880000,1,4,7.5999999999965e-05,2642477.1368847904
37.977263,23.737777,25.9132,3.2211,0.8070,14.920000,1,4,7.700000000099294e-05,2642477.248204281
37.977260,23.737779,26.3784,3.2401,0.8497,14.960000,1,4,7.899999999949615e-05,2642477.4708432625
37.977258,23.737780,26.8464,3.2601,0.8943,15.000000,1,4,8.00000000005241e-05,2642477.5821627537
37.977255,23.737782,27.3160,3.2626,0.9405,15.040000,1,4,8.19999999990273e-05,2642477.804801735
37.977253,23.737783,27.7855,3.2582,0.9883,15.080000,1,4,8.300000000005525e-05,2642477.9161212263
37.977250,23.737784,28.2539,3.2471,1.0372,15.120000,1,4,8.400000000108321e-05,2642478.027440717
37.977247,23.737786,28.7207,3.2369,1.0874,15.160000,1,4,8.599999999958641e-05,2642478.2500796984
37.977245,23.737787,29.1862,3.2279,1.1388,15.200000,1,4,8.700000000061436e-05,2642478.361399189
37.977242,23.737789,29.6491,3.2014,1.1918,15.240000,1,4,8.899999999911756e-05,2642478.5840381705
37.977239,23.737790,30.1062,3.1476,1.2463,15.280000,1,4,9.000000000014552e-05,2642478.6953576617
37.977236,23.737791,30.5550,3.0869,1.3021,15.320000,1,4,9.100000000117348e-05,2642478.8066771524
37.977233,23.737793,30.9971,3.0534,1.3589,15.360000,1,4,9.299999999967667e-05,2642479.029316134
37.977230,23.737794,31.4367,3.0516,1.4167,15.400000,1,4,9.400000000070466e-05,2642479.1406356245
37.977228,23.737796,31.8774,3.0698,1.4756,15.440000,1,4,9.599999999920783e-05,2642479.363274606
37.977224,23.737797,32.3202,3.0809,1.5351,15.480000,1,4,9.700000000023581e-05,2642479.474594097
37.977221,23.737798,32.7632,3.0716,1.5937,15.520000,1,4,9.800000000126374e-05,2642479.585913588
37.977218,23.737800,33.2048,3.0616,1.6506,15.560000,1,4,9.999999999976694e-05,2642479.8085525692
37.977215,23.737801,33.6454,3.0587,1.7042,15.600000,1,4,0.0001010000000007949,2642479.91987206
37.977212,23.737803,34.0865,3.0674,1.7542,15.640000,1,4,0.0001029999999992981,2642480.142511042
37.977209,23.737804,34.5311,3.1079,1.8006,15.680000,1,4,0.00010400000000032605,2642480.2538305325
37.977205,23.737805,34.9819,3.1528,1.8437,15.720000,1,4,0.00010500000000135401,2642480.3651500237
37.977202,23.737807,35.4362,3.1571,1.8837,15.760000,1,4,0.00010699999999985721,2642480.587789005
37.977198,23.737808,35.8881,3.1199,1.9206,15.800000,1,4,0.00010800000000088517,2642480.699108496
37.977195,23.737809,36.3325,3.0527,1.9544,15.840000,1,4,0.00010899999999836042,2642480.8104279866
37.977192,23.737810,36.7695,3.0162,1.9852,15.880000,1,4,0.00010999999999938836,2642480.9217474773
37.977188,23.737812,37.2034,3.0104,2.0131,15.920000,1,4,0.00011200000000144428,2642481.144386459
37.977184,23.737813,37.6335,2.9638,2.0383,15.960000,1,4,0.0001129999999989195,2642481.2557059494
37.977181,23.737814,38.0540,2.8764,2.0606,16.000000,1,4,0.00011399999999994749,2642481.3670254406
37.977177,23.737815,38.4597,2.7589,2.0798,16.040000,1,4,0.00011500000000097545,2642481.4783449313
37.977173,23.737816,38.8508,2.6721,2.0959,16.080000,1,4,0.00011599999999845066,2642481.589664422
37.977170,23.737817,39.2315,2.6160,2.1092,16.120000,1,4,0.00011699999999947865,2642481.7009839127
37.977166,23.737818,39.6012,2.5192,2.1201,16.160000,1,4,0.0001180000000005066,2642481.812303404
37.977162,23.737819,39.9541,2.3816,2.1291,16.200000,1,4,0.00011899999999798182,2642481.923622894
37.977158,23.737820,40.2850,2.2140,2.1359,16.240000,1,4,0.0001199999999990098,2642482.034942385
37.977154,23.737821,40.5922,2.0531,2.1404,16.280000,1,4,0.00012100000000003776,2642482.146261876
37.977150,23.737822,40.8785,1.9230,2.1428,16.320000,1,4,0.00012200000000106571,2642482.2575813667
37.977145,23.737823,41.1471,1.8082,2.1429,16.360000,1,4,0.00012299999999854094,2642482.3689008574
37.977141,23.737824,41.3989,1.6884,2.1412,16.400000,1,4,0.0001239999999995689,2642482.4802203486
37.977137,23.737825,41.6316,1.5436,2.1376,16.440000,1,4,0.00012500000000059686,2642482.5915398393
37.977133,23.737826,41.8405,1.3583,2.1319,16.480000,1,4,0.0001259999999980721,2642482.70285933
37.977128,23.737827,42.0210,1.1492,2.1224,16.520000,1,4,0.00012699999999910005,2642482.8141788207
37.977124,23.737827,42.1734,0.9672,2.1091,16.560000,1,4,0.00012699999999910005,2642482.8141788207
37.977120,23.737828,42.3025,0.8258,2.0933,16.600000,1,4,0.000128000000000128,2642482.925498312
37.977115,23.737829,42.4127,0.7044,2.0756,16.640000,1,4,0.00012900000000115597,2642483.0368178026
37.977111,23.737830,42.5051,0.5780,2.0558,16.680000,1,4,0.0001299999999986312,2642483.1481372933
37.977107,23.737830,42.5777,0.4312,2.0339,16.720000,1,4,0.0001299999999986312,2642483.1481372933
37.977102,23.737831,42.6276,0.2612,2.0098,16.760000,1,4,0.00013099999999965917,2642483.259456784
37.977098,23.737831,42.6533,0.0952,1.9835,16.800000,1,4,0.00013099999999965917,2642483.259456784
37.977094,23.737832,42.6577,-0.0332,1.9549,16.840000,1,4,0.00013200000000068712,2642483.3707762747
37.977090,23.737832,42.6463,-0.1258,1.9240,16.880000,1,4,0.00013200000000068712,2642483.3707762747
37.977085,23.737833,42.6241,-0.1828,1.8905,16.920000,1,4,0.00013299999999816237,2642483.4820957654
37.977081,23.737833,42.5920,-0.2630,1.8541,16.960000,1,4,0.00013299999999816237,2642483.4820957654
37.977077,23.737833,42.5467,-0.3663,1.8147,17.000000,1,4,0.00013299999999816237,2642483.4820957654
37.977073,23.737834,42.4892,-0.4320,1.7724,17.040000,1,4,0.00013399999999919032,2642483.593415256
37.977068,23.737834,42.4249,-0.4619,1.7273,17.080000,1,4,0.00013399999999919032,2642483.593415256
37.977064,23.737834,42.3588,-0.4561,1.6795,17.120000,1,4,0.00013399999999919032,2642483.593415256
37.977060,23.737834,42.2919,-0.4734,1.6290,17.160000,1,4,0.00013399999999919032,2642483.593415256
37.977056,23.737835,42.2208,-0.5139,1.5757,17.200000,1,4,0.00013500000000021828,2642483.7047347473
37.977052,23.737835,42.1466,-0.5168,1.5193,17.240000,1,4,0.00013500000000021828,2642483.7047347473
37.977047,23.737835,42.0746,-0.4827,1.4597,17.280000,1,4,0.00013500000000021828,2642483.7047347473
37.977043,23.737835,42.0102,-0.4129,1.3970,17.320000,1,4,0.00013500000000021828,2642483.7047347473
37.977039,23.737835,41.9557,-0.3443,1.3310,17.360000,1,4,0.00013500000000021828,2642483.7047347473
37.977035,23.737835,41.9092,-0.3009,1.2618,17.400000,1,4,0.00013500000000021828,2642483.7047347473
37.977031,23.737835,41.8690,-0.2574,1.1892,17.440000,1,4,0.00013500000000021828,2642483.7047347473
37.977027,23.737835,41.8352,-0.2126,1.1132,17.480000,1,4,0.00013500000000021828,2642483.7047347473
37.977022,23.737835,41.8091,-0.1735,1.0771,17.520000,1,4,0.00013500000000021828,2642483.7047347473
37.977018,23.737835,41.7893,-0.1137,1.0388,17.560000,1,4,0.00013500000000021828,2642483.7047347473
37.977014,23.737835,41.7779,-0.0496,0.9996,17.600000,1,4,0.00013500000000021828,2642483.7047347473
37.977010,23.737835,41.7737,-0.0084,0.9602,17.640000,1,4,0.00013500000000021828,2642483.7047347473
37.977006,23.737835,41.7735,0.0067,0.9204,17.680000,1,4,0.00013500000000021828,2642483.7047347473
37.977002,23.737834,41.7734,-0.0081,0.8803,17.720000,1,4,0.00013399999999919032,2642483.593415256
37.976997,23.737834,41.7710,-0.0233,0.8400,17.760000,1,4,0.00013399999999919032,2642483.593415256
37.976993,23.737834,41.7678,-0.0170,0.7993,17.800000,1,4,0.00013399999999919032,2642483.593415256
37.976989,23.737834,41.7653,-0.0118,0.7583,17.840000,1,4,0.00013399999999919032,2642483.593415256
37.976985,23.737834,41.7633,-0.0078,0.7168,17.880000,1,4,0.00013399999999919032,2642483.593415256
37.976981,23.737834,41.7616,-0.0053,0.6745,17.920000,1,4,0.00013399999999919032,2642483.593415256
37.976976,23.737834,41.7603,-0.0011,0.6313,17.960000,1,4,0.00013399999999919032,2642483.593415256
37.976972,23.737833,41.7595,0.0052,0.5878,18.000000,1,4,0.00013299999999816237,2642483.4820957654
37.977642,23.737400,16.9759,-0.0361,-0.0228,0.000000,2,3,0.00011172287142424982,2642435.2807562524
37.977642,23.737402,16.9739,0.0087,-0.0262,0.040000,2,3,0.00011030865786293511,2642435.503395234
37.977641,23.737404,16.9771,0.0362,-0.0296,0.080000,2,3,0.00010960155108353378,2642435.726034215
37.977641,23.737407,16.9843,0.0638,-0.0330,0.120000,2,3,0.00010748023074030568,2642436.059992688
37.977641,23.737409,16.9974,0.1172,-0.0365,0.160000,2,3,0.00010606601717899099,2642436.282631669
37.977640,23.737411,17.0199,0.1964,-0.0400,0.200000,2,3,0.00010535891039456543,2642436.505270651
37.977640,23.737413,17.0558,0.3015,-0.0435,0.240000,2,3,0.00010394469683325071,2642436.7279096325
37.977640,23.737415,17.1067,0.4060,-0.0471,0.280000,2,3,0.00010253048327193603,2642436.950548614
37.977639,23.737417,17.1709,0.4847,-0.0505,0.320000,2,3,0.00010182337648751047,2642437.173187596
37.977639,23.737419,17.2445,0.5384,-0.0536,0.360000,2,3,0.00010040916292619578,2642437.395826577
37.977639,23.737421,17.3241,0.5670,-0.0565,0.400000,2,3,9.899494936236893e-05,2642437.618465559
37.977638,23.737423,17.4079,0.5964,-0.0591,0.440000,2,3,9.828784258547981e-05,2642437.84110454
37.977638,23.737425,17.4971,0.6430,-0.0598,0.480000,2,3,9.687362902165298e-05,2642438.063743522
37.977638,23.737428,17.2954,0.3189,-0.0370,0.520000,2,3,9.475230867842485e-05,2642438.3977019945
37.977637,23.737430,17.3429,0.3401,-0.0289,0.560000,2,3,9.404520189651144e-05,2642438.620340976
37.977637,23.737432,17.3927,0.3524,-0.0154,0.600000,2,3,9.263098833519672e-05,2642438.8429799573
37.977637,23.737434,17.4444,0.3647,0.0037,0.640000,2,3,9.121677477136989e-05,2642439.065618939
37.977636,23.737436,17.4978,0.3774,0.0283,0.680000,2,3,9.050966799448073e-05,2642439.2882579206
